distance,weather,congestion_level,previous_delay,train_type,delay_minutes
382.8,rain,Low,26.41,passenger,19.35
743.2,clear,Medium,26.23,freight,30.38
319.5,clear,Low,1.91,passenger,6.79
342.9,clear,Medium,7.17,express,8.0
1585.0,rain,Medium,0.29,express,11.91
1816.0,clear,Medium,4.8,passenger,16.67
1171.6,fog,High,5.91,passenger,28.53
357.4,clear,High,4.15,passenger,17.04
26.4,rain,Low,5.16,freight,15.03
1819.9,clear,Low,11.26,express,10.72
1046.7,clear,Low,1.35,express,8.36
1927.2,rain,Low,4.79,express,14.44
1987.1,clear,Medium,8.71,freight,18.62
79.3,fog,Low,0.18,passenger,12.28
31.1,storm,High,62.23,passenger,49.73
33.0,rain,Medium,3.37,passenger,16.74
1572.6,storm,Low,2.77,passenger,20.49
537.8,clear,Low,3.16,freight,11.86
1003.9,rain,Medium,2.83,express,21.18
1841.8,clear,High,15.71,freight,27.54
1041.1,clear,High,7.85,freight,20.47
964.0,clear,Low,26.06,freight,24.98
1256.3,clear,Low,10.04,freight,13.97
927.0,rain,High,6.32,freight,27.87
430.0,rain,Low,0.61,passenger,17.15
347.6,clear,Medium,17.63,freight,19.05
1216.6,clear,Low,15.26,express,15.99
1065.3,clear,Low,1.02,freight,10.98
1719.8,clear,Medium,17.23,express,17.59
1156.0,clear,Low,3.29,freight,11.36
197.3,clear,Medium,6.45,express,6.69
1885.4,rain,Medium,15.34,express,15.94
1897.6,clear,High,4.39,passenger,19.35
1741.7,fog,Low,8.2,freight,23.34
1068.9,rain,Medium,14.27,express,17.9
1909.3,clear,High,21.85,freight,34.87
614.0,clear,Medium,12.19,express,10.6
1997.2,clear,Low,1.55,passenger,10.5
1933.2,rain,Medium,15.58,freight,27.23
1811.5,clear,Medium,12.71,express,12.86
1745.9,rain,Medium,6.91,express,12.6
1468.2,rain,Medium,3.99,passenger,16.13
1593.2,clear,Low,8.7,freight,14.43
38.1,clear,High,6.6,freight,27.45
1576.5,clear,Medium,1.63,freight,17.24
1281.8,fog,Medium,3.43,freight,26.54
1878.3,storm,Low,12.26,passenger,24.76
1486.9,rain,Low,10.42,freight,18.26
364.1,fog,High,4.93,passenger,34.13
1001.3,rain,Medium,2.52,passenger,15.95
227.8,clear,Low,6.85,express,8.63
1409.6,fog,Medium,5.08,passenger,19.8
530.6,rain,High,28.78,express,22.42
489.4,rain,Low,0.54,express,6.45
804.7,rain,High,4.89,passenger,18.08
588.2,clear,High,4.5,express,16.65
631.9,clear,Medium,5.63,freight,14.45
1876.0,storm,Low,18.66,passenger,28.09
1829.7,rain,Low,3.72,passenger,14.3
510.6,clear,High,1.16,freight,18.11
1924.2,clear,Low,1.63,freight,14.61
1320.3,clear,Low,2.3,freight,13.6
1501.0,clear,Medium,3.19,passenger,11.57
1476.9,rain,Medium,4.29,freight,26.12
209.8,rain,Medium,10.26,express,11.56
986.4,storm,Medium,12.87,express,18.7
440.4,fog,Medium,8.63,express,17.13
1698.6,fog,Medium,5.73,passenger,23.67
757.4,storm,Medium,5.76,express,18.15
901.8,clear,Low,4.32,freight,11.58
1039.5,clear,Medium,2.9,express,18.15
1370.8,clear,Medium,2.54,passenger,16.35
1078.8,rain,Low,0.98,freight,15.44
1942.7,rain,Low,17.88,express,22.01
469.3,fog,Medium,1.84,passenger,16.45
1153.8,storm,High,1.18,express,23.51
77.9,clear,High,15.79,express,14.5
296.1,rain,High,2.22,passenger,17.62
325.5,clear,Low,15.02,passenger,13.26
1980.5,clear,Low,4.23,express,8.34
491.4,clear,High,16.97,express,14.35
1470.1,rain,Low,1.05,passenger,11.51
345.5,clear,High,2.92,passenger,16.21
275.1,clear,Low,1.0,passenger,6.05
375.2,clear,Low,1.06,express,5.79
1455.3,rain,High,17.48,express,18.49
526.6,clear,Low,6.59,freight,16.03
504.3,clear,Low,3.05,passenger,15.46
584.9,clear,Low,10.42,passenger,12.69
1697.7,clear,High,24.28,express,21.17
160.0,clear,High,8.02,passenger,13.42
1998.3,rain,Medium,10.31,express,13.74
1616.2,clear,High,22.43,passenger,20.52
1244.5,clear,High,0.82,express,10.76
946.2,rain,Medium,10.93,express,11.53
1056.6,clear,Medium,32.84,express,16.7
220.4,fog,Medium,21.44,passenger,26.18
23.1,rain,Low,20.73,passenger,18.55
1564.5,clear,High,10.04,passenger,20.91
274.0,clear,Medium,6.16,express,8.08
713.6,rain,High,3.04,express,12.58
190.6,rain,Low,15.37,passenger,21.11
1314.7,clear,Medium,1.52,passenger,10.64
383.9,fog,Low,4.72,passenger,19.43
1442.3,fog,Low,1.83,passenger,14.51
712.6,clear,Low,2.24,freight,12.98
1275.4,clear,Medium,6.04,freight,18.92
641.4,clear,Medium,8.67,express,17.81
1378.5,rain,High,2.99,passenger,19.55
740.5,clear,Medium,5.72,freight,17.14
1061.1,fog,High,24.52,passenger,31.26
925.6,fog,Low,10.35,freight,22.01
580.4,fog,Medium,2.53,freight,27.41
1214.7,clear,Medium,37.62,express,18.36
1997.9,rain,High,1.36,passenger,23.52
660.3,clear,Low,4.9,express,7.68
1589.9,clear,Low,11.08,express,13.58
655.2,clear,Low,26.33,express,16.13
357.9,clear,Low,13.74,passenger,9.93
1977.4,clear,Medium,4.56,express,10.16
464.2,storm,Low,14.49,passenger,22.36
200.8,clear,Medium,12.25,passenger,11.66
1720.9,rain,Low,31.45,express,18.15
1038.1,clear,Medium,10.2,passenger,13.7
