temperature,vibration,usage_hours,last_service_days,fault_history,risk_score,status
86.38,1.9723,12732.2,231,3,33.79,Healthy
61.17,0.8309,22841.5,69,1,18.75,Healthy
71.19,1.0782,40703.0,223,13,45.4,Critical
77.17,1.0896,21953.5,293,3,37.63,Warning
63.13,5.8067,40980.9,254,11,54.62,Critical
55.7,0.6036,39651.8,113,11,40.8,Warning
55.13,3.1052,5095.7,208,8,25.14,Healthy
77.39,1.3121,36148.3,81,7,38.14,Warning
66.05,5.5678,22781.7,332,11,44.11,Critical
76.85,9.2159,38530.6,127,9,50.75,Critical
66.05,3.3089,11060.7,260,2,28.6,Healthy
78.44,0.6808,49663.6,231,7,44.7,Critical
73.72,5.0431,30574.9,17,0,28.02,Healthy
84.65,2.8291,47799.8,203,8,53.72,Critical
98.46,2.4396,35035.2,70,2,37.95,Warning
61.27,0.2582,29090.9,238,7,34.42,Warning
56.97,8.2644,39457.8,205,3,47.28,Critical
87.05,2.2545,3778.2,240,13,38.19,Warning
80.21,2.1679,14590.2,195,1,35.9,Warning
105.88,0.5833,30400.8,318,10,49.49,Critical
54.56,1.4061,13883.6,133,8,30.22,Healthy
54.64,5.9625,21250.4,212,0,31.69,Healthy
91.53,2.7178,25736.7,293,1,42.65,Critical
74.72,6.6406,2534.1,200,11,32.6,Healthy
78.2,1.4213,33534.5,7,10,34.72,Warning
64.46,0.6823,29824.8,194,6,35.39,Warning
66.99,1.9553,2306.4,241,6,29.36,Healthy
80.53,4.0498,20144.1,82,12,32.55,Healthy
80.68,5.6721,27489.9,91,12,46.79,Critical
76.94,2.8407,23945.6,331,4,40.29,Warning
91.87,2.97,44431.5,324,6,50.44,Critical
67.02,3.6358,3795.9,48,7,23.07,Healthy
78.23,10.4343,46311.2,200,12,56.0,Critical
82.7,0.6155,22872.0,229,11,34.8,Warning
68.8,3.9322,25955.4,225,13,50.39,Critical
52.22,4.4096,32673.4,176,8,43.34,Critical
90.87,6.2013,15039.3,105,7,41.9,Warning
106.28,0.4868,24557.6,359,3,48.51,Critical
115.58,1.3577,25021.8,242,4,49.33,Critical
80.98,2.4392,13125.3,159,7,30.63,Healthy
66.33,0.2831,48698.7,337,9,54.03,Critical
86.52,1.4364,5815.6,204,6,32.8,Healthy
98.06,0.4686,36608.4,236,0,37.19,Warning
74.0,6.9078,23792.9,177,3,35.96,Warning
80.55,10.2647,27156.9,364,9,62.65,Critical
63.89,0.7235,29845.2,111,9,38.14,Warning
91.36,2.1201,31062.0,171,13,48.55,Critical
74.72,0.8874,12583.5,160,5,31.95,Healthy
59.1,4.1341,17600.7,224,3,32.26,Healthy
86.76,12.762,36376.4,305,2,61.2,Critical
78.7,2.3768,33770.8,259,3,42.45,Critical
91.16,0.2081,4254.6,355,14,40.92,Warning
71.56,5.0241,37841.3,359,11,56.73,Critical
82.14,0.4617,11243.2,147,5,28.57,Healthy
75.7,1.1139,23551.8,9,14,40.14,Warning
65.53,4.5759,29880.6,64,3,35.63,Warning
61.15,4.4557,7814.7,284,7,38.87,Warning
76.9,3.01,37644.9,183,8,44.68,Critical
67.9,5.1261,21393.6,146,3,35.07,Warning
66.83,0.0038,19498.3,287,2,36.92,Warning
83.09,0.0568,43805.7,18,10,41.82,Warning
53.25,0.4768,23160.0,265,10,34.55,Warning
83.65,5.1914,12538.1,305,4,43.9,Critical
67.34,0.4719,25965.5,209,5,35.68,Warning
112.37,0.4206,3817.4,285,3,40.99,Warning
91.62,1.6794,18138.5,357,0,37.97,Warning
87.98,1.1158,46000.8,361,9,58.09,Critical
76.01,0.9145,11364.2,235,8,34.6,Warning
62.6,0.507,45010.5,226,9,44.92,Critical
73.31,5.793,14524.7,291,13,47.08,Critical
79.99,2.6314,19576.2,138,13,42.16,Critical
89.67,5.5962,19903.2,224,12,48.65,Critical
78.0,0.7928,26161.1,260,0,36.81,Warning
70.22,3.0312,30270.9,316,1,42.0,Warning
68.79,1.3676,30679.6,50,8,32.21,Healthy
75.77,0.5481,18413.0,179,13,38.62,Warning
60.46,7.5413,825.7,57,5,26.07,Healthy
71.14,7.8828,11436.1,44,2,31.8,Healthy
93.74,0.3306,14421.7,347,12,45.38,Critical
69.57,1.5788,25995.4,88,0,30.37,Healthy
84.04,4.0464,39884.6,158,8,46.89,Critical
65.04,0.3522,7322.0,258,3,31.12,Healthy
103.78,0.9448,47035.3,243,7,57.47,Critical
69.37,1.0848,10411.3,201,0,22.12,Healthy
71.99,1.364,2857.9,211,11,35.43,Warning
66.65,0.5193,46701.9,294,10,50.02,Critical
57.6,1.9601,21741.0,32,0,23.29,Healthy
102.56,1.2406,46362.1,188,11,55.46,Critical
54.79,0.4749,24718.9,249,6,29.7,Healthy
99.42,0.7908,48790.4,235,4,54.2,Critical
69.4,8.4198,26315.5,63,0,30.42,Healthy
74.97,6.4859,48007.3,276,1,56.13,Critical
96.69,3.9001,13608.1,352,7,46.67,Critical
78.42,0.3336,23865.6,216,5,38.24,Warning
51.42,1.9543,19380.1,271,6,32.39,Healthy
77.16,0.0821,16404.8,19,14,31.83,Healthy
84.27,1.0326,2763.2,40,1,21.95,Healthy
62.19,0.003,36666.8,53,12,38.64,Warning
63.49,0.1602,28347.4,65,3,26.36,Healthy
64.61,0.6457,8476.4,206,6,25.11,Healthy
58.34,1.1865,45782.7,202,4,38.78,Warning
60.88,1.311,15608.3,178,14,37.63,Warning
90.62,6.1167,42648.7,290,0,58.83,Critical
65.5,0.3006,24557.6,147,3,32.08,Healthy
101.75,5.1273,4814.0,56,8,32.14,Healthy
76.75,1.0339,3724.5,132,4,22.12,Healthy
83.74,1.066,5820.7,280,2,30.46,Healthy
62.61,9.0389,26434.6,293,12,54.31,Critical
60.16,1.9748,19231.1,75,7,24.92,Healthy
58.6,6.2306,18637.3,285,0,37.48,Warning
67.87,1.5177,10318.2,102,12,30.52,Healthy
93.02,1.0152,4412.3,321,13,39.27,Warning
82.53,3.3894,12431.1,143,8,34.65,Warning
94.34,2.4155,26698.3,352,4,51.51,Critical
76.92,10.6714,13050.4,222,0,40.16,Warning
63.44,0.0315,2649.1,303,2,28.51,Healthy
82.37,0.1679,40218.8,88,13,39.62,Warning
81.62,2.1245,23773.4,84,11,33.49,Healthy
72.69,8.7664,37271.1,41,8,43.5,Critical
75.63,2.9471,38048.1,278,12,51.28,Critical
88.68,0.4272,33617.5,142,14,44.54,Critical
109.66,1.735,18196.4,207,5,38.99,Warning
54.16,0.876,4306.2,179,0,19.14,Healthy
78.32,0.332,36600.2,126,9,41.68,Warning
47.78,0.9495,8750.2,165,11,26.98,Healthy
85.66,2.3316,13700.1,226,8,35.72,Warning
102.66,5.3849,20770.3,47,10,39.26,Warning
68.02,1.1967,14356.7,302,10,38.51,Warning
80.57,0.7988,28362.6,43,13,37.98,Warning
78.33,5.4932,20314.4,42,0,27.08,Healthy
60.44,2.1716,21459.1,89,8,31.03,Healthy
68.24,0.2004,35171.0,214,5,36.64,Warning
65.82,1.6866,49513.5,308,8,49.56,Critical
68.83,2.2608,23509.8,316,13,40.74,Warning
53.56,2.3788,24402.2,333,7,32.47,Healthy
82.43,0.7701,35954.8,185,4,35.83,Warning
75.68,1.9114,41518.9,77,8,42.96,Critical
87.1,0.0473,42724.0,154,6,43.47,Critical
94.99,1.8898,10211.5,126,12,33.01,Healthy
85.0,3.9047,42852.5,102,11,49.32,Critical
54.23,2.815,14281.4,131,14,32.56,Healthy
82.65,0.9715,4284.4,86,6,27.33,Healthy
94.17,3.9816,31975.6,206,11,53.27,Critical
101.88,3.3331,43697.1,323,11,59.02,Critical
85.32,2.4694,47747.9,352,13,57.92,Critical
75.83,4.0042,7582.1,38,0,16.76,Healthy
48.56,1.0795,33642.6,47,4,21.51,Healthy
91.61,1.6915,49619.1,105,10,51.41,Critical
79.79,2.4506,11079.7,110,12,32.37,Healthy
49.91,0.2279,5254.8,150,8,18.37,Healthy
57.05,0.619,30855.0,256,7,34.16,Warning
59.83,0.1222,5483.2,111,5,24.96,Healthy
82.44,0.0012,31398.5,106,10,38.53,Warning
59.16,1.9277,27727.2,100,11,31.52,Healthy
76.73,2.0716,30527.4,109,12,40.23,Warning
79.35,1.8764,16734.1,17,4,22.15,Healthy
80.24,7.1016,24126.8,323,1,50.57,Critical
76.75,4.1447,16671.5,245,7,39.22,Warning
67.02,0.0976,42441.1,232,2,37.87,Warning
87.02,10.666,5282.2,131,12,45.14,Critical
61.53,0.4498,6266.7,199,10,28.83,Healthy
70.39,0.186,23210.7,307,2,32.42,Healthy
58.56,7.3013,10376.8,257,1,34.98,Warning
92.89,2.3545,6505.8,129,14,38.81,Warning
56.76,1.4436,25898.8,238,0,33.33,Healthy
92.59,5.3149,45753.7,345,5,59.28,Critical
90.14,0.9044,40247.8,75,6,45.94,Critical
85.95,1.6755,17636.0,315,6,41.19,Warning
76.53,3.9136,6673.5,53,9,27.81,Healthy
77.96,2.2042,36026.6,194,6,42.21,Critical
65.59,2.1597,20960.2,346,3,37.49,Warning
43.16,1.1234,1411.2,163,13,23.76,Healthy
85.95,0.3659,29174.9,43,11,31.78,Healthy
89.04,3.3072,17454.3,250,10,44.36,Critical
77.64,5.4562,5418.9,142,11,36.02,Warning
71.0,3.478,17294.3,46,10,33.99,Warning
45.33,9.5219,4566.6,145,11,32.48,Healthy
90.19,8.1277,18733.5,128,12,42.48,Critical
60.89,3.871,37480.2,299,8,44.78,Critical
76.74,1.3716,6580.8,261,3,26.64,Healthy
65.2,1.537,38243.8,211,0,39.77,Warning
63.47,0.376,34320.9,214,1,35.67,Warning
93.55,0.552,40523.5,284,10,54.49,Critical
68.79,1.2131,38315.2,228,5,45.77,Critical
79.01,0.3083,36037.2,209,2,37.0,Warning
83.36,3.5321,19607.3,111,8,38.58,Warning
54.39,1.2684,869.9,244,7,28.29,Healthy
66.99,2.7168,43383.7,57,7,41.02,Warning
76.29,0.8568,39752.4,25,7,35.51,Warning
69.1,2.8132,45054.5,123,4,36.34,Warning
66.22,1.8405,17976.1,188,10,35.62,Warning
58.31,1.0918,29521.5,156,10,36.14,Warning
69.08,0.5751,12446.2,201,5,30.46,Healthy
68.72,0.081,24861.7,346,7,41.97,Warning
80.34,1.4644,35943.7,123,0,30.84,Healthy
93.38,1.0452,14891.7,156,1,30.48,Healthy
97.0,1.0938,8810.8,207,0,30.91,Healthy
123.78,0.8512,32915.6,338,10,62.93,Critical
97.85,0.3259,43448.0,296,14,62.22,Critical
74.48,1.179,25989.9,213,10,42.04,Warning
95.76,1.2144,46031.1,269,11,54.6,Critical
99.68,0.0005,5131.2,53,9,27.31,Healthy
85.76,2.8019,20791.9,266,3,35.43,Warning
63.07,0.4832,45681.0,71,9,36.87,Warning
88.77,1.6488,30180.2,7,3,35.76,Warning
76.51,1.6237,32680.6,165,1,41.56,Warning
35.67,1.3384,16453.1,196,14,33.47,Healthy
81.45,8.6053,21846.6,323,13,56.2,Critical
82.97,0.3535,9949.2,216,9,34.98,Warning
77.72,0.507,43133.5,12,11,41.92,Warning
78.1,0.2841,27610.8,183,5,34.85,Warning
76.39,0.7665,28954.3,358,6,43.21,Critical
75.03,6.369,16639.0,25,1,28.67,Healthy
105.2,4.9351,26911.5,185,0,44.56,Critical
50.73,0.4186,43300.3,338,13,43.24,Critical
79.0,4.4117,27691.7,192,13,47.72,Critical
79.52,1.8886,22838.5,305,2,35.35,Warning
77.19,2.2796,12178.4,43,14,37.38,Warning
85.6,1.5284,48208.5,20,14,42.22,Critical
84.47,0.9121,29716.3,90,14,38.08,Warning
63.58,6.2425,35014.9,215,7,42.47,Critical
62.69,0.2503,8217.1,218,3,23.33,Healthy
73.35,3.4588,834.2,166,3,23.22,Healthy
68.35,1.3117,27642.4,308,2,37.24,Warning
87.29,5.466,15446.1,341,2,46.38,Critical
64.47,3.7553,40233.6,8,2,33.37,Healthy
69.72,2.7174,43872.1,136,13,41.2,Warning
74.17,0.0772,36857.1,143,7,36.23,Warning
75.04,0.6443,8939.8,63,3,19.47,Healthy
85.18,1.9844,46910.8,297,5,52.1,Critical
53.46,0.0135,31202.2,75,6,29.26,Healthy
70.95,1.0425,14807.5,174,9,34.74,Warning
57.28,1.1248,47612.5,113,0,37.1,Warning
89.11,1.2895,8643.6,325,10,41.37,Warning
62.66,2.5884,19937.1,53,1,27.56,Healthy
87.02,0.2508,44692.0,250,6,51.21,Critical
74.2,7.6948,9113.4,352,8,47.61,Critical
88.24,0.5597,4179.9,119,7,26.39,Healthy
74.55,4.1761,10861.0,87,9,30.73,Healthy
87.3,4.1009,27364.2,72,10,39.8,Warning
85.25,0.6218,34750.6,18,7,39.16,Warning
69.71,0.0852,9419.8,220,10,24.45,Healthy
73.99,0.3004,26136.0,33,7,35.66,Warning
73.8,0.3224,1944.8,361,5,29.8,Healthy
95.45,1.3357,10826.2,116,10,38.59,Warning
101.57,2.7259,46414.6,24,10,50.13,Critical
84.12,0.8947,30936.7,301,9,49.14,Critical
78.48,1.1015,6062.9,251,0,24.8,Healthy
64.4,1.892,28818.6,183,10,37.23,Warning
61.95,0.2361,43624.6,267,10,47.7,Critical
75.93,0.2571,29486.2,35,0,29.27,Healthy
94.13,2.3522,17340.9,57,4,30.02,Healthy
48.23,2.6193,20938.0,96,14,25.91,Healthy
89.41,0.3808,23335.9,219,13,41.28,Warning
87.19,5.0985,13515.2,119,2,32.28,Healthy
82.37,10.5925,6649.8,208,13,49.54,Critical
69.58,0.3099,18802.4,293,0,34.38,Warning
68.89,0.5532,14036.6,227,5,36.23,Warning
65.9,0.6696,37080.4,203,7,40.5,Warning
31.66,1.8221,45581.0,112,2,33.02,Healthy
78.62,0.5884,33814.2,85,10,33.13,Healthy
99.62,2.7318,34593.3,293,2,53.1,Critical
79.88,3.8152,7958.8,165,6,31.47,Healthy
61.86,0.6252,43443.4,315,2,42.31,Critical
75.12,1.1298,40017.5,96,10,42.62,Critical
97.95,0.2112,19198.1,125,14,37.1,Warning
58.52,1.6259,11148.3,212,0,21.48,Healthy
62.91,7.8372,38718.1,168,1,40.34,Warning
80.83,0.3016,12482.2,303,14,37.74,Warning
85.76,2.1623,10802.3,224,10,37.15,Warning
77.46,1.4306,27428.0,99,14,40.49,Warning
54.34,2.6507,10548.4,185,14,27.83,Healthy
66.64,0.4863,4963.1,125,9,27.85,Healthy
64.1,3.0793,14931.5,349,6,37.54,Warning
56.05,3.7596,23170.0,230,1,32.02,Healthy
50.1,0.4476,24028.2,358,13,39.38,Warning
67.72,0.393,33645.4,203,14,43.94,Critical
62.22,0.1957,24372.1,357,13,42.42,Critical
66.1,0.1394,18203.4,128,12,35.74,Warning
52.72,1.0438,12090.3,145,11,23.08,Healthy
76.52,2.2852,38944.8,343,3,47.98,Critical
75.38,3.1463,23672.0,162,4,36.52,Warning
58.71,1.4951,32036.1,214,0,33.62,Healthy
67.86,3.61,5860.6,208,4,28.89,Healthy
66.21,0.0881,34529.2,293,1,43.33,Critical
95.23,3.1333,42936.6,301,1,49.9,Critical
79.84,4.8386,1148.0,363,2,40.3,Warning
86.88,1.4151,25467.5,226,2,36.24,Warning
89.14,1.1802,7209.7,109,6,29.31,Healthy
89.66,1.9604,33988.6,11,12,41.6,Warning
81.35,1.1038,46266.6,30,14,46.45,Critical
36.72,2.5096,41965.8,194,9,36.38,Warning
75.2,1.8625,16822.4,167,2,33.04,Healthy
79.42,1.3366,45464.3,72,12,40.88,Warning
61.61,1.6717,49797.8,68,14,42.31,Critical
89.12,6.2442,3201.0,1,13,30.07,Healthy
71.7,2.0228,6450.6,43,12,26.26,Healthy
69.6,2.0188,14591.8,297,14,44.75,Critical
107.55,2.4926,27703.9,206,7,45.4,Critical
70.51,0.1471,10587.9,76,1,22.57,Healthy
84.45,5.2783,47577.3,95,4,48.8,Critical
108.89,2.8065,38712.2,142,10,55.18,Critical
89.3,1.0271,30540.9,309,10,47.04,Critical
62.38,0.1497,48273.3,241,5,41.25,Warning
50.58,3.8171,37142.2,189,12,43.94,Critical
49.0,2.4546,47196.6,250,3,45.21,Critical
81.75,1.3747,24879.5,85,14,36.39,Warning
81.88,0.9069,32988.3,277,5,47.2,Critical
69.13,2.141,40569.8,177,12,45.66,Critical
78.29,0.9512,170.2,305,9,37.16,Warning
72.76,0.65,1589.5,193,7,27.48,Healthy
73.68,0.2651,4500.6,56,9,17.42,Healthy
96.35,5.1426,28471.9,30,1,40.5,Warning
65.88,3.9926,49712.7,136,5,43.61,Critical
59.18,1.6656,26337.7,93,5,29.37,Healthy
79.55,0.7422,1941.1,261,11,34.0,Warning
105.66,2.1292,34693.3,233,0,50.03,Critical
62.62,0.1688,27227.1,111,3,27.47,Healthy
72.43,6.3492,45363.2,158,2,50.68,Critical
68.44,1.8409,32977.0,122,8,36.38,Warning
81.63,2.7515,39366.6,112,14,49.24,Critical
73.13,1.9473,44326.6,328,13,51.33,Critical
80.25,0.5416,43463.8,190,6,42.91,Critical
62.44,0.0068,32990.0,127,13,35.13,Warning
72.8,2.0096,198.5,98,9,27.74,Healthy
49.91,0.1102,1461.7,339,7,26.86,Healthy
43.74,5.7957,21160.7,347,7,39.95,Warning
69.31,11.6107,48521.4,242,0,55.04,Critical
78.5,2.2162,36725.2,238,5,48.42,Critical
63.72,2.4265,41696.2,100,14,39.8,Warning
93.89,5.698,10347.3,80,14,44.7,Critical
71.51,3.5592,40543.0,185,11,46.88,Critical
67.35,0.8987,17200.7,171,9,32.09,Healthy
83.29,0.8745,17450.2,294,8,43.95,Critical
78.21,1.9921,32762.1,259,10,49.41,Critical
59.78,4.6963,40485.5,343,2,45.32,Critical
57.51,1.8051,46700.8,56,14,43.69,Critical
122.14,0.9762,16038.1,291,14,48.63,Critical
91.6,0.2868,40859.6,83,12,43.86,Critical
70.27,1.3201,40116.7,359,8,47.83,Critical
85.86,2.9818,48355.0,99,4,42.21,Critical
78.93,1.1941,24124.4,108,9,31.32,Healthy
102.53,1.9087,48342.8,177,14,57.39,Critical
78.36,1.0497,25972.9,142,2,31.99,Healthy
80.47,1.6872,12438.8,301,2,32.58,Healthy
103.91,3.5104,8798.9,211,1,31.7,Healthy
54.58,0.1838,4397.9,269,10,28.28,Healthy
94.24,4.3387,33695.4,145,9,51.6,Critical
51.61,6.5667,16845.8,259,3,36.41,Warning
91.51,0.1671,37713.4,280,14,57.09,Critical
47.58,13.2452,7562.2,91,2,29.61,Healthy
69.81,0.967,44048.9,149,2,40.93,Warning
73.16,11.9163,41494.9,41,3,48.32,Critical
79.94,3.04,18810.8,19,9,33.97,Warning
76.68,1.9358,33464.1,70,11,43.33,Critical
69.87,1.3384,18710.8,2,3,26.99,Healthy
43.96,1.7304,42491.8,17,8,31.01,Healthy
97.72,3.5147,38923.0,135,6,48.53,Critical
70.59,3.1257,29063.0,56,2,29.57,Healthy
76.72,4.3308,3933.3,361,12,39.33,Warning
59.42,1.2035,18726.6,52,9,21.76,Healthy
87.96,9.9067,28357.3,14,10,49.7,Critical
55.65,1.5848,47021.7,288,13,46.28,Critical
71.7,0.826,23584.9,104,7,22.43,Healthy
60.21,0.1326,31424.7,120,11,34.72,Warning
81.43,0.1928,15784.6,162,3,29.67,Healthy
72.48,1.2783,32698.7,109,13,38.25,Warning
83.11,8.9768,5538.0,342,6,42.88,Critical
72.37,6.913,10801.9,76,4,33.53,Healthy
58.0,6.2008,14939.9,272,4,32.69,Healthy
99.14,1.4958,30935.5,224,1,42.74,Critical
73.0,1.6983,48984.5,340,0,52.06,Critical
80.25,0.2825,11685.8,335,3,34.35,Warning
74.16,3.4066,2224.1,68,8,28.16,Healthy
59.4,0.3401,18617.2,164,11,31.08,Healthy
88.66,0.2693,29111.3,283,10,40.66,Warning
65.17,0.1392,19400.0,160,4,34.28,Warning
85.01,12.7478,42325.6,107,0,50.36,Critical
77.18,0.2314,15132.7,114,3,24.13,Healthy
79.97,0.126,42518.6,58,4,36.33,Warning
64.05,1.3496,34045.9,36,4,31.15,Healthy
42.13,11.7769,17719.9,274,11,44.79,Critical
78.99,1.9085,47767.9,50,0,38.59,Warning
71.2,4.5281,13895.6,246,0,37.74,Warning
59.16,7.8389,35030.1,71,3,42.57,Critical
69.6,5.3043,21360.3,141,11,37.63,Warning
102.34,0.893,7718.0,361,5,37.67,Warning
84.22,3.3781,28850.5,222,8,45.02,Critical
82.18,5.2457,12278.5,283,6,39.74,Warning
79.06,0.4503,42062.9,151,7,45.87,Critical
71.98,8.1359,23570.3,120,3,38.39,Warning
69.89,4.5167,36496.8,26,9,41.21,Warning
75.15,6.5322,5108.7,222,5,34.35,Warning
55.01,2.6791,11722.7,127,7,26.43,Healthy
80.11,2.1853,42012.8,279,14,56.73,Critical
74.98,1.5456,27854.0,129,3,30.77,Healthy
73.76,0.3172,23179.3,238,6,38.98,Warning
63.45,3.7152,7371.4,259,1,28.01,Healthy
92.41,1.811,46131.5,162,3,47.3,Critical
90.48,4.0068,19657.5,89,9,38.81,Warning
89.12,3.8842,31900.0,124,6,44.51,Critical
79.19,3.2691,6509.3,281,4,33.05,Healthy
69.21,1.0774,8965.0,67,3,24.71,Healthy
66.92,7.5947,37056.1,94,14,47.95,Critical
84.98,1.2667,12798.3,243,9,35.21,Warning
93.4,0.1174,40528.9,211,8,54.25,Critical
71.86,0.8202,12166.9,251,0,29.07,Healthy
55.63,0.6199,44193.8,336,0,38.33,Warning
81.82,2.3035,6450.6,271,11,36.8,Warning
79.56,4.426,14647.9,43,8,31.11,Healthy
76.58,1.7524,18867.3,163,7,35.61,Warning
53.0,3.4175,42664.2,158,1,35.58,Warning
73.6,3.2494,45503.1,346,0,48.1,Critical
91.9,0.0704,13490.1,343,0,33.64,Healthy
68.57,3.1258,1739.0,363,1,30.11,Healthy
70.23,0.2185,36229.1,152,2,28.11,Healthy
70.99,0.1188,48106.3,149,1,40.5,Warning
76.1,2.2103,19956.2,178,1,29.19,Healthy
60.36,2.2693,15842.6,271,2,36.42,Warning
63.9,1.0144,1467.8,71,12,25.33,Healthy
73.5,11.1788,33644.3,114,1,48.18,Critical
91.67,4.8481,1497.7,282,8,42.26,Critical
93.49,4.4677,3859.1,160,2,32.94,Healthy
71.27,4.5762,35716.6,57,5,36.85,Warning
54.69,2.7831,9907.9,308,0,25.91,Healthy
54.95,1.606,25004.1,65,9,23.36,Healthy
70.22,2.0907,26824.4,302,11,51.61,Critical
49.14,2.6406,42133.1,313,10,46.14,Critical
81.88,3.2953,8392.7,325,3,37.94,Warning
86.11,9.4469,19054.5,364,4,50.71,Critical
82.33,1.7285,37084.5,250,11,43.84,Critical
69.3,0.8628,34938.8,272,4,42.34,Critical
69.98,2.6667,15162.3,174,8,35.5,Warning
95.32,0.3549,46315.9,277,5,55.05,Critical
90.18,0.0054,9366.1,187,9,37.2,Warning
76.77,0.1575,46049.4,315,6,51.23,Critical
78.11,1.2237,5808.2,48,10,27.67,Healthy
70.95,1.6715,21024.0,77,3,22.98,Healthy
70.32,0.7414,46318.6,224,5,45.09,Critical
49.0,3.401,45639.9,233,9,41.42,Warning
57.89,4.5204,34842.0,22,10,41.61,Warning
83.23,1.2139,45440.5,248,5,47.98,Critical
49.47,0.9138,44920.2,353,6,44.28,Critical
90.91,0.2325,45402.0,267,3,44.09,Critical
113.36,3.0342,11821.4,252,2,41.74,Warning
83.91,1.7056,31437.7,311,11,52.15,Critical
78.48,2.9361,4045.2,260,0,27.9,Healthy
89.42,7.7889,5480.1,253,2,35.99,Warning
56.03,1.7431,12403.1,296,5,28.27,Healthy
95.6,4.1209,26575.1,109,6,38.54,Warning
66.04,1.816,43858.5,329,1,46.41,Critical
75.65,1.4714,21892.7,358,0,43.86,Critical
67.76,0.9288,33904.3,251,13,44.85,Critical
64.15,1.8761,20606.2,201,5,29.03,Healthy
50.77,0.9728,36119.7,185,0,33.95,Warning
68.33,0.0344,35479.0,320,8,39.45,Warning
76.41,4.8175,6073.7,286,8,42.04,Warning
63.35,0.9326,19120.2,328,7,35.75,Warning
65.22,4.8663,12837.8,264,8,38.15,Warning
79.3,0.6019,2393.2,239,14,30.89,Healthy
54.2,1.4449,30040.6,171,7,28.34,Healthy
70.28,7.7173,930.4,99,9,29.73,Healthy
94.63,0.2279,22380.9,136,14,37.32,Warning
62.75,0.318,7455.3,221,8,24.63,Healthy
101.91,0.6603,42995.5,60,12,45.34,Critical
53.82,3.4239,1670.7,314,3,30.09,Healthy
43.99,1.9079,21513.0,206,8,33.36,Healthy
82.07,9.6434,2987.3,77,2,34.13,Warning
79.21,6.6323,47623.0,5,2,40.95,Warning
102.39,3.5999,5089.0,298,13,43.2,Critical
47.54,1.0712,1566.8,232,3,18.53,Healthy
71.15,1.8453,6460.3,168,9,35.98,Warning
71.57,1.4388,32465.6,3,11,41.77,Warning
99.72,0.2214,47190.5,347,11,59.81,Critical
89.71,0.4384,1596.4,194,2,24.13,Healthy
66.51,1.7626,37850.7,57,3,33.42,Healthy
100.92,0.0187,45095.4,46,10,48.56,Critical
64.66,3.6745,29491.8,325,2,36.6,Warning
82.34,1.2518,48113.7,300,8,50.83,Critical
73.95,0.8557,44899.8,269,14,54.3,Critical
67.05,0.8451,48331.2,102,2,38.78,Warning
70.78,1.3237,44248.3,221,14,49.73,Critical
72.04,3.3125,13262.0,318,9,39.63,Warning
60.93,0.6571,11174.3,217,12,25.95,Healthy
68.02,0.0449,14875.5,50,1,23.17,Healthy
96.5,0.2973,22628.5,91,11,34.69,Warning
65.03,1.9881,45903.5,212,7,45.82,Critical
77.14,2.9002,33666.6,356,9,50.16,Critical
89.88,0.743,33959.7,109,10,39.78,Warning
69.97,0.9481,29077.8,18,2,28.17,Healthy
87.61,1.5525,44611.8,255,4,51.21,Critical
88.66,1.8697,14909.3,11,9,33.42,Healthy
71.38,1.2115,31273.3,122,13,42.24,Critical
91.32,2.523,32684.5,340,12,57.3,Critical
90.39,1.6156,41429.3,124,6,42.01,Warning
84.34,2.6612,45659.5,338,12,61.84,Critical
89.43,5.161,24333.2,324,0,47.83,Critical
72.13,1.3889,29355.2,66,12,36.15,Warning
90.75,5.2539,46563.7,23,14,52.74,Critical
104.17,0.9226,16525.8,15,10,31.21,Healthy
70.22,0.4193,34194.1,44,4,31.78,Healthy
85.42,4.1493,12116.9,343,7,44.55,Critical
78.76,0.5809,26985.7,103,11,40.68,Warning
52.95,1.2165,16204.7,9,9,16.46,Healthy
97.83,1.9138,19563.4,264,4,45.39,Critical
61.35,4.1102,25674.2,233,3,36.86,Warning
108.57,6.3313,20193.8,349,11,54.86,Critical
48.35,1.377,24469.5,53,7,24.84,Healthy
76.95,1.849,38613.4,77,9,36.0,Warning
95.55,1.3925,4892.8,305,4,36.07,Warning
82.75,0.7613,43280.4,362,7,55.39,Critical
75.71,3.9938,29398.1,204,8,47.07,Critical
87.34,0.573,32610.4,40,8,36.21,Warning
85.15,0.0917,48986.9,77,5,36.23,Warning
55.35,1.5964,38476.8,111,10,35.42,Warning
32.3,2.9143,14725.5,242,3,22.93,Healthy
81.21,0.4544,47049.7,19,9,34.75,Warning
72.56,0.3994,29734.2,326,4,38.1,Warning
72.95,7.1495,18679.0,114,0,34.14,Warning
85.12,1.0268,7016.4,353,9,41.68,Warning
98.55,2.4832,23710.1,87,12,44.77,Critical
87.41,1.2001,20428.5,189,5,38.86,Warning
57.24,2.297,12667.2,96,7,25.67,Healthy
77.56,1.4016,35782.1,193,1,39.13,Warning
81.19,2.7518,570.6,118,3,23.38,Healthy
74.63,0.4666,48130.9,278,6,47.06,Critical
58.57,1.8143,38343.6,149,10,40.3,Warning
88.09,5.7865,39971.4,134,10,51.16,Critical
66.27,1.4298,14203.8,341,0,29.97,Healthy
68.62,3.2331,1321.3,165,2,24.41,Healthy
81.1,0.7001,49892.1,191,0,38.38,Warning
87.92,1.1219,11257.5,323,8,40.83,Warning
68.33,10.0763,39846.6,178,12,54.25,Critical
